Card_ID,Dt_Customer,Recency,MntGroceries,MntStationery,MntHouseKeeping,MntWellness_&_Beauty,MntElectronics_&_Supplies,MntLimitedEdition,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain
10011230,6/8/2018,79,683,0,87,8,8,23,4,15,5,7,7,0,1,0,0,0,0
10011233,8/12/2017,18,1010,0,509,51,68,17,1,10,7,12,2,0,0,0,0,0,0
10011236,7/2/2018,81,4,3,8,5,3,11,1,7,2,2,7,0,0,0,0,0,0
10011238,4/4/2019,7,8.7,2.5,11.2,1.5,5.3,404.2,0,1,0,1,18,0,0,0,0,0,0
10011240,10/12/2018,12,11,2,20,6,10,10,2,7,2,4,4,0,0,0,0,0,0
10011241,2/12/2018,60,104,4,62,2,5,9,3,10,2,4,9,0,0,0,0,0,0
10011243,1/26/2019,41,353,142,240,152,70,182,1,9,10,11,1,0,0,0,0,0,0
10011245,3/24/2019,15,440,183,841,92,183,32,1,10,10,11,2,0,0,0,0,0,0
10011246,12/9/2017,34,1247,55,552,178,134,178,1,15,7,4,4,0,0,0,0,0,0
10011247,6/26/2019,3,550,81,392,98,60,48,1,10,6,7,2,0,0,0,0,0,0
10011249,12/29/2018,59,933,129,937,45,66,111,1,12,8,6,2,0,0,0,0,0,0
10011251,3/22/2018,46,59,16,37,12,11,20,2,9,2,4,6,0,0,0,0,0,0
10011252,1/23/2018,73,9,2,17,2,2,17,1,7,3,2,8,0,0,0,0,0,0
10011253,6/24/2018,56,612,60,575,87,58,72,4,15,10,11,6,0,0,0,0,0,0
10011257,9/19/2017,54,141,1,30,2,4,15,4,9,3,4,8,0,0,0,0,0,0
10011258,8/11/2017,94,215,31,926,172,41,42,5,11,7,7,4,0,0,0,0,0,0
10011260,12/18/2017,91,11,0,8,0,2,0,1,7,2,2,8,0,0,0,0,0,0
10011261,10/3/2018,4,12,0,18,0,2,0,2,7,2,3,7,0,0,0,0,0,0
10011262,12/18/2017,61,198,1,14,0,2,6,5,10,3,4,7,0,0,0,0,0,0
10011263,8/14/2017,58,303,21,247,26,26,230,6,16,5,4,9,1,0,0,0,0,0
10011265,12/4/2017,70,1713,66,711,107,0,53,1,10,13,9,2,0,0,1,0,0,0
10011266,10/3/2017,28,46,1,21,0,2,4,3,8,3,3,8,0,0,0,0,0,0
10011267,2/22/2018,62,861,17,128,32,32,96,5,16,4,11,7,0,1,0,0,1,0
10011271,5/2/2019,2,4,1,5,0,2,2,1,7,2,2,5,0,0,0,0,0,0
10011272,5/4/2018,36,533,11,489,164,123,95,3,14,8,13,6,0,0,0,0,0,0
10011274,7/9/2018,78,825,0,157,0,0,70,1,12,9,9,4,0,0,0,0,0,0
10011276,8/30/2018,66,345,17,131,10,16,16,2,14,3,6,7,0,0,0,0,0,0
10011277,5/19/2019,37,0,5,2,2,2,3,1,7,2,2,6,0,0,0,0,0,0
10011282,11/26/2017,22,178,3,28,4,2,11,6,10,3,4,7,0,0,0,0,0,0
10011284,9/16/2017,53,795,105,140,159,58,63,0,11,11,7,2,0,1,1,1,0,0
10011285,10/5/2018,82,254,5,77,3,3,50,4,9,4,7,5,1,0,0,0,0,0
10011286,2/11/2018,47,885,21,503,53,35,17,1,11,13,6,2,0,0,0,0,0,0
10011287,4/1/2018,14,45.5,18.9,81.7,2.5,292.5,3.6,0,1,1,1,0,0,0,0,0,0,0
10011288,1/3/2018,3,603,19,146,0,8,32,6,12,4,11,6,0,0,0,0,0,0
10011291,11/25/2018,10,8,0,4,0,0,0,1,7,2,2,5,0,0,0,0,0,0
10011292,5/23/2018,22,555,0,32,0,0,29,5,13,4,7,6,0,0,0,0,0,0
10011295,1/12/2018,65,11,1,9,0,4,3,1,7,2,3,6,0,0,0,0,0,0
10011299,11/14/2017,42,783,48,386,87,101,130,1,15,5,6,5,0,0,0,0,0,0
10011302,8/14/2017,97,669,54,128,56,9,41,9,16,5,8,8,1,0,0,0,0,0
10011303,10/1/2018,43,357,7,86,4,0,18,4,9,4,9,3,0,0,0,0,0,0
10011305,3/25/2019,27,584,176,567,106,25,35,1,9,12,9,1,0,0,0,0,0,0
10011309,8/6/2018,63,452,4,104,11,11,29,3,12,4,8,5,0,0,0,0,0,0
10011310,7/29/2018,12,256,21,408,51,77,17,5,12,5,11,5,0,0,0,0,0,0
10011311,1/10/2019,27,56,0,22,5,10,8,3,8,3,4,2,0,0,0,0,0,0
10011315,9/28/2018,83,15,1,9,9,5,6,1,7,2,3,3,0,0,0,0,0,0
10011316,8/3/2017,85,548,7,201,51,17,34,4,12,8,8,5,0,0,0,0,0,0
10011317,2/13/2018,60,15,0,13,3,2,5,3,8,2,3,8,0,0,0,0,0,0
10011318,8/7/2018,14,4,1,3,4,4,2,1,6,2,3,5,0,0,0,0,0,0
10011319,3/7/2019,6,232,10,46,3,12,9,1,10,3,6,5,0,0,0,0,0,0
10011320,5/9/2018,63,24,5,26,2,14,29,1,8,3,2,8,0,0,0,0,0,0
10011321,12/18/2017,7,1101,32,130,12,12,220,9,9,7,8,7,0,1,0,0,0,0
10011324,5/2/2019,24,28,2,19,2,2,0,2,8,2,3,7,0,0,0,0,0,0
10011330,12/20/2018,59,11,3,7,3,0,6,1,7,2,3,3,0,0,0,0,0,0
10011331,4/7/2019,77,3,8,9,11,3,32,2,9,3,2,6,0,0,0,0,0,0
10011333,3/21/2019,10,6,1,6,4,3,5,1,7,2,3,5,0,0,0,0,0,0
10011335,11/28/2018,89,35,5,32,3,5,41,1,8,2,4,5,0,0,0,0,0,0
10011336,5/21/2019,0,42,0,,0,0,3,1,7,3,3,4,0,0,0,0,0,0
10011341,1/12/2019,56,6,2,8,3,2,8,1,7,2,2,8,0,0,0,0,0,0
10011342,12/20/2018,79,420,96,147,29,0,8,2,11,6,9,3,0,0,0,0,0,0
10011344,1/26/2019,61,8,1,9,2,0,5,2,7,2,3,6,0,0,0,0,0,0
10011345,1/12/2019,85,496,19,359,219,23,34,1,9,6,7,1,0,0,0,0,0,0
10011348,12/26/2017,26,84,2,41,4,4,22,3,9,3,3,8,0,0,0,0,0,0
10011349,11/14/2017,70,89,2,208,32,6,60,3,13,3,4,9,0,0,0,0,0,0
10011352,6/18/2018,21,532,5,79,20,20,99,2,14,4,7,7,0,0,0,0,0,0
10011355,11/24/2018,33,21,0,18,2,2,21,1,7,3,2,4,1,0,0,0,0,0
10011356,8/1/2017,22,23,4,36,10,10,47,3,8,3,3,8,1,0,0,0,0,0
10011359,9/29/2017,53,1158,69,307,50,50,83,5,14,6,9,7,0,0,0,0,0,0
10011360,9/23/2018,35,441,4,57,5,5,114,6,13,4,6,7,0,0,0,1,0,0
10011361,7/13/2018,66,840,67,159,0,58,23,3,15,7,10,6,0,0,0,0,0,0
10011362,12/31/2018,81,143.9,1.3,13.1,0,0,9.5,0,2,0,1,14,0,1,0,0,1,0
10011363,9/7/2017,17,195,16,119,24,36,89,5,12,4,5,8,0,0,0,0,0,0
10011365,12/2/2017,93,960,91,121,192,165,0,1,11,9,13,2,0,0,0,0,0,0
10011371,9/10/2018,61,10,11,19,15,16,36,2,9,3,2,8,1,0,0,0,0,0
10011372,3/18/2019,99,0,6,4,6,8,15,1,7,2,3,8,0,0,0,0,0,0
10011377,12/17/2018,25,131,27,117,29,44,11,2,9,3,8,4,0,0,0,0,0,0
10011381,8/16/2018,27,18,2,31,5,3,33,3,8,4,2,7,1,0,0,0,0,0
10011383,12/9/2017,63,561,0,219,83,36,36,3,13,4,12,6,0,0,0,0,0,0
10011384,11/13/2017,26,806,7,75,9,9,9,5,14,4,11,7,0,0,0,0,0,0
10011385,3/20/2019,1,258,20,84,38,4,16,2,8,6,7,2,0,0,0,0,0,0
10011386,11/24/2018,68,1474,55,593,45,0,22,1,9,9,8,1,0,0,0,0,0,0
10011387,4/29/2019,91,18,0,3,0,0,0,1,7,2,2,7,0,0,0,0,0,0
10011389,8/15/2018,40,29,3,29,4,4,8,2,8,3,3,6,0,0,0,0,0,0
10011393,3/26/2018,15,30,2,28,0,2,11,2,8,3,2,8,0,0,0,0,0,0
10011394,10/10/2017,19,533,181,211,48,170,31,3,14,7,12,4,0,0,0,0,0,0
10011396,5/17/2019,25,18,4,16,4,5,9,2,7,3,3,4,0,0,0,0,0,0
10011398,6/19/2018,70,1181,40,296,64,0,81,1,12,6,10,3,0,0,0,0,0,0
10011402,12/30/2018,31,207,98,136,11,106,35,3,10,4,10,2,0,0,0,0,0,0
10011403,5/4/2019,83,112,3,20,0,5,36,2,9,2,4,6,0,0,0,0,0,0
10011404,11/17/2017,29,201,3,84,29,36,40,5,10,3,7,7,0,0,0,0,0,0
10011405,11/11/2017,5,8,4,2,6,3,18,1,6,3,2,6,1,0,0,0,0,0
10011407,6/23/2019,61,146,0,63,0,9,2,6,10,3,4,7,0,0,0,0,0,0
10011409,1/29/2018,49,2,2,5,2,2,9,1,7,2,2,8,1,0,0,0,0,0
10011410,10/26/2017,88,249,10,117,16,4,195,8,11,6,4,6,1,0,0,0,0,0
10011411,4/1/2019,66,838,17,165,0,10,64,1,14,7,10,4,0,0,0,0,0,0
10011413,9/28/2017,2,732,105,137,126,51,26,1,15,6,9,5,0,0,0,0,0,0
10011415,5/14/2019,4,48,1,17,4,3,11,1,8,2,3,5,0,0,0,0,0,0
10011418,2/20/2019,24,354,38,70,70,35,134,4,11,4,9,3,0,0,0,0,0,0
10011420,8/28/2018,28,17,3,5,4,3,21,1,7,3,2,7,0,0,0,0,0,0
10011421,3/21/2018,44,8,8,,6,5,15,1,7,3,2,9,0,0,0,0,0,0
10011422,3/19/2018,75,90.5,8.1,109.9,7.4,17.1,24.4,0,1,1,1,17,0,0,0,0,0,0
10011424,11/7/2017,36,14,18,26,21,21,15,1,8,2,4,7,0,0,0,0,0,0
10011429,12/7/2017,91,1761,50,890,122,122,0,1,12,11,4,4,0,0,1,1,0,0
10011431,4/23/2019,46,11,0,7,2,0,8,1,7,2,2,7,0,0,0,0,0,0
10011435,1/17/2018,78,159,5,38,6,4,93,6,8,6,3,4,1,0,0,0,0,0
10011436,12/31/2017,2,4,10,6,2,8,10,1,7,2,3,6,0,0,0,0,0,0
10011440,9/12/2017,61,56,53,87,0,51,23,2,10,3,5,7,0,0,0,0,0,0
10011441,10/28/2017,94,506,5,87,6,32,108,4,14,8,3,7,0,0,0,0,0,0
10011445,9/20/2018,14,250,7,149,14,28,18,8,12,4,6,7,0,0,0,0,0,0
10011446,3/15/2019,33,531,80,487,26,209,64,1,9,7,12,1,0,0,1,0,0,0
10011447,12/31/2018,42,274,2,29,3,3,22,5,11,4,4,7,0,1,0,0,0,0
10011448,4/19/2018,74,36,3,52,17,26,51,1,9,4,2,8,0,0,0,0,0,0
10011453,10/4/2018,52,15,0,4,2,0,5,1,6,2,3,4,0,0,0,0,0,0
10011456,9/5/2017,22,441,77,205,8,8,23,3,13,4,10,6,0,0,0,0,0,0
10011458,4/21/2018,56,1608,21,809,52,26,26,1,14,9,8,3,0,1,1,0,0,0
10011465,1/1/2019,83,28,0,8,0,0,10,1,7,2,3,8,1,0,0,0,0,0
10011466,10/8/2018,69,800,27,169,22,44,216,8,14,5,12,6,0,0,0,0,0,0
10011467,8/23/2018,95,497,27,307,65,152,98,4,13,7,11,5,0,0,0,0,0,0
10011468,11/6/2018,86,35,5,19,5,0,6,2,8,2,3,6,0,0,0,0,0,0
10011469,6/18/2019,67,534,32,129,39,32,275,3,11,12,4,4,1,0,0,1,0,0
10011471,11/16/2017,33,591,19,130,32,0,32,3,14,4,9,7,0,0,0,0,0,0
10011472,12/14/2017,45,89,35,114,46,53,86,5,11,4,5,7,0,0,0,0,0,0
10011474,7/10/2018,70,494,71,,53,75,75,3,14,5,12,4,0,0,0,0,0,0
10011475,11/18/2017,84,82,1,15,3,6,16,1,8,2,4,6,0,0,0,0,0,0
10011477,5/15/2019,77,189,22,173,14,41,51,4,9,5,8,3,0,0,0,0,0,0
10011478,2/13/2019,27,406,15,329,129,9,28,1,15,4,10,5,0,0,0,0,0,0
10011479,6/12/2019,52,212,76,355,147,83,166,1,15,4,10,5,0,0,0,0,0,0
10011483,12/17/2017,97,812,10,289,24,36,134,9,8,4,11,8,0,1,0,0,0,0
10011484,11/10/2017,3,4,0.4,4.7,0,307.8,380.8,0,28,0,0,1,0,0,0,0,0,0
10011485,4/10/2019,78,208,11,88,21,17,68,2,9,4,7,3,0,0,0,0,0,0
10011489,11/11/2018,32,20,0,2,0,0,0,1,7,2,2,4,0,0,0,0,0,0
10011491,3/24/2018,31,173,18,106,11,40,29,4,11,4,5,6,0,0,0,0,0,0
10011494,9/15/2017,75,1156,0,255,15,15,15,1,14,6,6,6,0,0,0,0,0,0
10011498,6/22/2018,61,41,12,64,57,77,44,2,11,3,4,8,0,0,0,0,0,0
10011499,10/28/2017,2,989,21,983,110,33,54,1,10,6,7,3,0,0,1,1,0,0
10011500,3/3/2019,54,24,40,82,98,46,200,5,11,4,4,8,1,0,0,0,0,0
10011501,4/8/2018,15,62,1,24,2,0,12,4,9,3,3,6,0,0,0,0,0,0
10011504,4/22/2018,17,264,23,115,28,18,33,4,13,4,5,8,0,0,0,0,0,0
10011506,1/9/2019,8,77,4,50,0,5,11,2,9,2,4,7,0,0,0,0,0,0
10011509,5/31/2019,70,624,112,337,,48,12,1,8,8,7,1,0,0,0,0,0,0
10011515,10/21/2018,56,158,0,131,28,28,100,1,12,3,5,8,0,0,0,0,0,0
10011518,1/9/2019,30,18,0,4,0,0,2,1,7,2,2,6,0,0,0,0,0,0
10011519,2/17/2019,79,256,5,32,6,12,16,4,11,3,5,5,0,0,0,0,0,0
10011520,10/31/2017,26,728,173,131,77,155,52,1,13,4,4,4,0,0,0,0,0,0
10011521,11/3/2018,46,510,115,322,21,42,95,1,12,8,11,3,0,0,0,0,0,0
10011522,2/11/2019,69,410,0,42,4,4,28,1,13,3,6,8,0,0,0,0,0,0
10011525,4/21/2019,54,227,32,332,87,70,70,1,9,5,13,1,0,0,0,0,0,0
10011527,9/4/2018,53,1493,19,609,71,142,71,1,12,11,5,3,0,0,0,1,0,0
10011529,6/6/2019,86,135,112,192,172,58,60,1,11,6,6,1,0,0,0,0,0,0
10011536,8/25/2017,68,10,9,31,28,28,40,2,9,2,3,9,0,0,0,0,0,0
10011538,8/2/2017,13,1073,20,113,12,0,123,9,8,4,11,9,1,0,0,0,0,0
10011539,1/19/2018,54,8,9,15,11,3,8,2,8,2,2,9,0,0,0,0,0,0
10011540,5/11/2018,0,134,1,38,2,2,30,2,9,3,4,8,1,0,0,0,0,0
10011542,1/31/2018,13,177,2,70,5,3,32,2,9,4,5,4,0,0,0,0,0,0
10011544,1/17/2018,59,658,31,,0,135,34,4,11,7,11,3,0,0,0,0,0,0
10011545,1/30/2018,2,879,51,882,27,28,54,1,10,10,13,4,0,0,1,0,0,0
10011550,6/4/2018,26,14,0,7,2,0,14,1,7,2,2,8,1,0,0,0,0,0
10011553,1/15/2019,46,179,6,52,8,8,10,3,10,3,5,6,0,0,0,0,0,0
10011559,5/20/2018,68,507,64,150,26,86,17,2,14,4,10,7,0,0,0,0,0,0
10011561,9/4/2018,10,693,21,383,52,131,52,3,16,5,13,5,0,0,0,0,0,0
10011563,2/10/2019,78,15,0,5,0,0,0,1,7,2,2,5,0,0,0,0,0,0
10011564,2/22/2019,17,438,21,300,17,52,42,3,8,5,5,7,0,1,0,0,0,0
10011566,11/13/2018,91,420,3,43,0,0,23,2,15,3,4,8,0,0,0,0,0,0
10011568,12/5/2018,46,22,0,5,0,0,2,1,7,2,3,7,0,0,0,0,0,0
10011570,8/7/2017,17,353,13,92,5,58,100,5,12,3,8,6,0,0,0,0,0,0
10011572,10/28/2018,54,27,1,17,2,0,17,1,7,2,3,6,1,0,0,0,0,0
10011575,9/1/2018,48,3,2,5,12,16,5,1,7,2,4,4,0,0,0,0,0,0
10011580,3/12/2018,3,2,2,6.8,4.4,5.7,2.6,0,1,0,0,11,0,0,0,0,0,0
10011582,5/7/2018,73,911,0,124,148,36,36,5,8,5,10,8,0,1,0,0,0,0
10011584,6/27/2019,4,56,1,37,3,10,12,1,9,2,3,7,0,0,0,0,0,0
10011591,1/26/2019,20,335,0,20,0,0,11,2,9,3,8,4,0,1,0,0,0,0
10011593,9/8/2018,74,450,4,58,5,0,47,3,12,4,7,6,0,1,0,0,0,0
10011594,4/6/2019,16,21,3,7,5,0,10,1,7,2,3,4,0,0,0,0,0,0
10011597,8/25/2018,16,4,12,20,16,8,22,1,9,2,3,8,0,0,0,0,0,0
10011598,9/21/2017,33,272,2,25,3,0,21,5,10,4,5,8,0,0,0,0,0,0
10011599,6/7/2018,59,208,132,409,108,69,287,2,12,7,11,3,0,0,0,0,0,0
10011600,5/16/2018,65,258,7,37,3,0,16,6,11,3,5,7,0,1,0,0,0,0
10011601,11/14/2017,77,630,191,578,230,191,114,1,12,9,11,2,0,0,0,0,0,0
10011602,4/29/2018,1,784,43,359,26,39,26,2,10,10,4,2,0,0,0,0,0,0
10011603,12/15/2018,77,33,0,9,0,0,5,1,7,2,3,5,0,0,0,0,0,0
10011604,4/21/2019,42,392,6,208,78,78,212,1,13,4,10,3,0,1,0,0,0,0
10011606,5/11/2018,49,47,2,32,4,4,5,4,9,3,3,7,0,0,0,0,0,0
10011610,5/30/2019,40,24,3,29,3,3,17,2,8,3,3,6,0,0,0,0,0,0
10011611,12/8/2018,66,1091,13,442,16,0,48,1,10,7,11,2,0,0,0,0,0,0
10011613,8/3/2018,95,144,19,227,23,23,65,6,13,4,5,8,0,0,0,0,0,0
10011615,11/16/2018,35,638,7,170,28,64,111,2,16,4,9,7,0,0,0,0,0,0
10011620,5/30/2018,38,249,69,95,72,10,5,4,10,6,7,3,0,0,0,0,0,0
10011626,5/24/2018,87,292,131,239,78,8,32,2,9,5,13,2,0,0,0,0,0,0
10011627,8/14/2017,24,54,2,21,4,8,16,2,7,3,4,4,0,0,0,0,0,0
10011630,11/8/2017,88,420,104,208,182,182,69,6,17,10,5,8,1,0,0,0,0,0
10011631,2/7/2019,64,33,4,21,3,14,8,3,9,2,4,6,0,0,0,0,0,1
10011633,1/27/2019,34,370,3,72,4,4,46,7,14,3,5,8,1,0,0,0,0,0
10011638,1/9/2018,0,261,6,74,8,8,161,8,10,3,7,6,0,0,0,0,0,0
10011639,9/25/2017,80,846,30,270,45,220,110,3,17,10,4,5,0,0,0,0,0,0
10011642,10/14/2018,76,1077,34,835,21,21,21,1,9,8,7,1,0,0,0,0,0,0
10011643,4/30/2019,40,746,27,189,54,44,22,2,13,5,13,4,0,0,0,0,0,0
10011645,12/27/2017,66,90,3,40,3,3,9,2,9,2,4,8,0,0,0,0,0,0
10011646,1/18/2018,6,114.4,3.9,98.3,9.5,294.3,253,0,26,1,1,0,1,0,0,0,0,0
10011648,3/27/2019,80,688,127,575,30,30,0,1,9,7,11,1,0,0,0,0,0,0
10011651,11/2/2017,16,812,34,403,69,0,14,2,13,10,12,4,0,0,0,1,0,0
10011652,10/15/2018,63,705,43,371,39,105,65,3,17,8,9,6,0,0,0,0,0,0
10011657,11/12/2017,31,88,15,149,27,9,88,4,11,3,5,8,0,0,0,0,0,0
10011659,2/25/2019,87,81,0,17,5,2,12,3,9,3,3,5,0,0,0,0,0,0
10011661,3/24/2019,41,479,27,175,53,10,47,4,10,6,5,2,0,0,0,0,0,0
10011662,10/9/2018,39,94,5,81,52,60,30,1,7,4,8,0,0,0,0,0,0,0
10011665,12/24/2017,97,459,114,304,69,149,46,2,12,6,4,3,0,0,0,0,0,0
10011671,6/18/2018,47,4,2,2,0,0,4,1,7,2,2,6,0,0,0,0,0,0
10011673,9/3/2018,76,645,91,365,54,165,150,2,10,4,11,8,0,0,0,0,0,0
10011676,4/27/2019,70,32,2,24,0,0,4,1,8,2,3,6,0,0,0,0,0,0
10011677,4/24/2019,46,26,0.9,6.3,0.8,1.5,404.2,0,1,0,1,15,0,0,0,0,0,0
10011678,2/21/2019,76,1080,172,717,23,184,69,1,10,9,8,1,0,0,1,0,0,0
10011680,5/30/2018,32,411,25,810,46,153,30,1,10,13,4,1,0,0,0,0,0,0
10011685,2/18/2018,14,51,7,46,23,15,40,2,9,3,3,9,0,0,0,0,0,0
10011687,10/3/2018,14,1252,24,107,29,29,189,2,9,7,10,6,0,0,0,0,0,0
10011689,11/2/2017,77,186,23,800,28,28,168,1,10,6,8,6,0,0,1,0,0,0
10011691,3/11/2019,94,41,2,13,3,0,4,2,7,2,4,4,0,0,0,0,0,0
10011692,6/15/2019,41,809,62,148,0,32,10,4,13,5,13,5,0,0,0,0,0,0
10011693,1/8/2019,85,706,86,953,166,62,104,1,10,6,8,2,0,0,0,1,0,0
10011695,2/23/2019,40,414,3,43,0,4,18,2,13,4,5,7,0,1,0,0,0,0
10011696,12/31/2018,86,1018,46,627,56,56,56,1,12,7,12,2,0,1,1,1,0,0
10011697,6/6/2018,66,34,0,21,,9,9,4,8,3,4,6,0,0,0,0,0,0
10011699,6/26/2019,33,26,12,14,0,4,4,3,8,2,4,4,0,0,0,0,0,0
10011702,10/24/2017,90,1128,122,720,35,48,74,1,13,7,9,4,0,0,1,0,0,0
10011704,10/12/2018,91,3,7,,2,9,12,2,9,2,4,8,0,0,0,0,0,0
10011706,5/19/2018,18,321,140,659,31,15,153,1,13,7,7,6,0,0,0,0,0,0
10011708,5/3/2019,44,311,86,184,26,12,26,5,12,4,9,4,0,0,0,0,0,0
10011712,7/16/2018,67,310,3,40,0,4,36,3,12,3,5,7,0,0,0,0,0,0
10011715,8/3/2017,50,8,17,16,14,4,2,2,8,2,3,9,0,0,0,0,0,0
10011718,8/27/2017,83,815,82,565,179,26,279,1,9,9,5,6,0,0,0,1,0,0
10011720,5/19/2018,32,293,13,63,4,24,28,3,12,3,6,6,0,0,0,0,0,0
10011723,5/7/2018,94,33,0,6,0,0,4,2,7,2,3,8,0,0,0,0,0,0
10011726,4/26/2018,79,87,63,137,33,18,149,2,11,6,3,7,1,0,0,0,0,0
10011728,5/2/2018,97,30,1,28,6,15,16,4,8,3,4,4,0,0,0,0,0,0
10011729,10/8/2018,64,1010,38,379,30,30,260,1,11,6,10,2,0,1,1,0,0,0
10011731,5/5/2019,52,3,2,13,9,8,15,2,7,2,4,5,0,0,0,0,0,0
10011732,9/18/2018,77,581,30,856,104,104,83,1,12,4,8,3,0,0,0,0,0,0
10011733,9/18/2018,78,191,30,138,52,88,26,2,10,6,7,3,0,0,0,0,0,0
10011734,11/13/2018,45,200,2,82,46,17,111,4,10,3,7,3,0,0,0,0,0,0
10011736,2/17/2018,89,977,103,667,124,124,104,2,16,13,5,6,0,0,0,0,0,0
10011737,6/11/2019,18,393,0,304,26,30,50,3,12,6,12,4,0,0,0,0,0,0
10011738,12/26/2017,65,194,17,138,136,215,143,6,14,4,8,7,0,0,0,0,0,0
10011740,7/17/2018,48,156,0,18,0,0,6,5,9,3,4,7,0,1,0,0,0,0
10011741,3/21/2019,97,34,1,8,0,0,10,3,8,2,4,4,0,0,0,0,0,0
10011743,7/13/2018,63,417,9,115,23,23,11,3,12,4,8,7,0,0,0,0,0,0
10011745,2/1/2018,23,111,26,137,39,24,39,2,12,3,5,8,0,0,0,0,0,0
10011749,2/15/2019,87,30,2,43,9,17,17,2,8,3,3,7,0,0,0,0,0,0
10011750,10/13/2017,41,23,0,39,5,5,21,2,8,3,2,7,0,0,0,0,0,1
10011752,1/27/2018,55,420,0,71,10,10,62,9,14,3,6,8,1,0,0,0,0,0
10011754,11/23/2018,33,177,54,223,98,72,105,1,8,5,12,1,0,0,0,0,0,0
10011755,10/14/2017,14,869,36,438,29,29,44,3,16,10,10,7,0,0,0,0,0,0
10011756,1/2/2019,96,17,0,4,0,0,0,1,7,2,2,7,0,0,0,0,0,0
10011757,2/7/2018,45,219,4,37,0,3,51,6,10,3,5,7,0,0,0,0,0,0
10011760,2/5/2019,5,750,38,449,137,107,15,1,10,7,10,1,0,0,0,0,0,0
10011761,6/30/2018,2,18,3,5,0,3,0,2,7,2,3,6,0,0,0,0,0,0
10011762,8/19/2018,14,2,2,7,8,10,12,1,7,2,3,7,0,0,0,0,0,0
10011763,10/18/2018,47,1532,24,,87,35,58,0,15,9,11,3,0,0,1,0,0,0
10011771,5/4/2018,12,14,0,6,0,0,0,1,7,2,2,7,0,0,0,0,0,0
10011772,9/27/2017,84,1092,130,906,182,182,50,1,11,11,9,2,1,0,1,0,0,0
10011774,11/27/2018,39,14,4,14,4,4,15,2,8,2,3,6,0,0,0,0,0,0
10011778,5/15/2018,35,586,45,857,128,128,74,1,10,5,6,2,0,0,0,0,0,0
10011779,8/6/2017,82,644,75,366,26,129,142,10,13,9,12,4,0,0,0,0,0,0
10011780,7/28/2018,21,8,7,25,10,6,5,3,8,2,3,7,0,0,0,0,0,0
10011781,8/12/2018,4,15,0,30,11,8,23,2,8,2,3,8,0,0,0,0,0,0
10011783,1/3/2018,46,534,76,743,147,26,67,1,11,9,11,2,1,0,1,0,0,0
10011785,4/11/2018,26,193,114,630,0,0,110,1,12,11,10,3,0,1,1,1,1,0
10011786,8/22/2018,1,36,6,17,10,4,9,2,7,2,4,4,0,0,0,0,0,0
10011791,8/15/2017,30,110,64,141,60,4,60,2,10,5,6,3,0,0,0,0,0,0
10011794,6/1/2018,66,1031,179,434,237,194,80,1,10,8,7,1,0,0,1,0,0,0
10011795,4/30/2019,46,1161,0,679,40,60,0,1,10,10,13,2,0,1,1,1,0,0
10011797,3/28/2018,71,44,1,20,6,3,5,3,8,3,3,8,0,0,0,0,0,0
10011800,12/19/2017,82,154,0,148,3,39,28,5,10,3,7,5,0,0,0,0,0,0
10011804,10/23/2017,80,106,9,43,12,4,95,4,10,3,3,8,0,0,0,0,0,0
10011805,3/2/2019,97,452,46,245,74,64,166,1,16,4,9,6,0,0,0,0,0,0
10011807,6/12/2019,92,48,0,5,0,0,14,1,9,3,2,6,0,0,0,0,0,0
10011811,4/8/2018,26,24,0,17,0,0,2,1,7,2,3,7,0,0,0,0,0,0
10011812,11/10/2018,2,548,13,150,39,16,47,5,10,7,10,2,0,0,0,0,0,0
10011813,12/9/2018,1,309,6,46,41,8,140,1,13,3,5,5,0,0,0,0,0,0
10011814,11/8/2018,95,20,5,31,5,0,15,3,9,2,3,8,0,0,0,0,0,0
10011815,3/11/2019,87,863,44,485,29,17,70,4,10,5,5,6,0,1,0,0,0,0
10011816,3/6/2019,43,309,0,39,0,0,3,3,12,3,5,8,0,0,0,0,0,0
10011819,10/14/2017,38,48,2,21,0,3,3,2,8,2,3,9,0,0,0,0,0,0
10011823,10/23/2018,84,56,0,17,0,2,18,3,9,3,2,8,0,0,0,0,0,0
10011828,7/30/2018,6,304,27,681,203,101,68,1,12,11,6,3,0,0,0,0,0,0
10011829,5/5/2018,47,456,35,438,53,32,53,9,15,5,11,7,0,0,0,0,0,0
10011831,1/7/2018,8,26,0,9,0,0,0,1,7,2,3,6,0,0,0,0,0,0
10011832,9/11/2017,17,1404,48,352,39,39,231,5,17,6,9,8,1,0,0,0,0,0
10011833,11/22/2017,38,689,176,729,17,53,30,1,9,7,4,1,0,0,0,0,0,0
10011834,10/19/2018,73,2,0,3,3,2,5,1,7,2,2,6,0,0,0,0,0,0
10011835,12/20/2018,35,406,71,343,96,107,21,1,8,6,7,1,0,0,0,0,0,0
10011836,3/14/2019,42,461,44,433,86,0,10,1,9,10,12,1,0,1,1,0,0,0
10011838,11/19/2018,45,278,185,95,87,104,174,2,13,6,8,5,0,0,0,0,0,0
10011839,11/5/2017,47,101,46,203,51,36,46,4,14,3,5,8,0,0,0,0,0,0
